file,line,column,type,scope,name
vendor/BCDice/src/diceBot/Elysion.rb,744,4,local_var_assign,Elysion#getRandomNpcOther,table
vendor/BCDice/src/diceBot/Elysion.rb,771,2,instance_method,Elysion,getRandomNpcDownClassmen
vendor/BCDice/src/diceBot/Elysion.rb,772,4,local_var_assign,Elysion#getRandomNpcDownClassmen,name
vendor/BCDice/src/diceBot/Elysion.rb,774,4,local_var_assign,Elysion#getRandomNpcDownClassmen,table
vendor/BCDice/src/diceBot/Elysion.rb,801,2,instance_method,Elysion,getRandomNpcUpperClassmen
vendor/BCDice/src/diceBot/Elysion.rb,802,4,local_var_assign,Elysion#getRandomNpcUpperClassmen,name
vendor/BCDice/src/diceBot/Elysion.rb,804,4,local_var_assign,Elysion#getRandomNpcUpperClassmen,table
vendor/BCDice/src/diceBot/Elysion.rb,831,2,instance_method,Elysion,getRandomNpc
vendor/BCDice/src/diceBot/Elysion.rb,832,4,local_var_assign,Elysion#getRandomNpc,result
vendor/BCDice/src/diceBot/Elysion.rb,832,12,local_var_assign,Elysion#getRandomNpc,number
vendor/BCDice/src/diceBot/Elysion.rb,836,2,instance_method,Elysion,getUsuallyEncount
vendor/BCDice/src/diceBot/Elysion.rb,837,4,local_var_assign,Elysion#getUsuallyEncount,name
vendor/BCDice/src/diceBot/Elysion.rb,838,4,local_var_assign,Elysion#getUsuallyEncount,table
vendor/BCDice/src/diceBot/Elysion.rb,859,2,instance_method,Elysion,getBossEncount
vendor/BCDice/src/diceBot/Elysion.rb,860,4,local_var_assign,Elysion#getBossEncount,name
vendor/BCDice/src/diceBot/Elysion.rb,861,4,local_var_assign,Elysion#getBossEncount,table
vendor/BCDice/src/diceBot/Elysion.rb,882,2,instance_method,Elysion,getEncountTableResult
vendor/BCDice/src/diceBot/Elysion.rb,883,4,local_var_assign,Elysion#getEncountTableResult,dice
vendor/BCDice/src/diceBot/Elysion.rb,884,4,local_var_assign,Elysion#getEncountTableResult,index
vendor/BCDice/src/diceBot/Elysion.rb,886,4,local_var_assign,Elysion#getEncountTableResult,text
vendor/BCDice/src/diceBot/Elysion.rb,892,2,class_var_assign,Elysion,@@tables
vendor/BCDice/src/diceBot/EmbryoMachine.rb,3,0,class,,EmbryoMachine
vendor/BCDice/src/diceBot/EmbryoMachine.rb,6,2,instance_method,EmbryoMachine,initialize
vendor/BCDice/src/diceBot/EmbryoMachine.rb,8,4,instance_var_assign,EmbryoMachine#initialize,@sendMode
vendor/BCDice/src/diceBot/EmbryoMachine.rb,9,4,instance_var_assign,EmbryoMachine#initialize,@sortType
vendor/BCDice/src/diceBot/EmbryoMachine.rb,12,2,instance_method,EmbryoMachine,gameName
vendor/BCDice/src/diceBot/EmbryoMachine.rb,16,2,instance_method,EmbryoMachine,gameType
vendor/BCDice/src/diceBot/EmbryoMachine.rb,20,2,instance_method,EmbryoMachine,getHelpMessage
vendor/BCDice/src/diceBot/EmbryoMachine.rb,33,2,instance_method,EmbryoMachine,changeText
vendor/BCDice/src/diceBot/EmbryoMachine.rb,34,4,local_var_assign,EmbryoMachine#changeText,string
vendor/BCDice/src/diceBot/EmbryoMachine.rb,35,4,local_var_assign,EmbryoMachine#changeText,string
vendor/BCDice/src/diceBot/EmbryoMachine.rb,36,4,local_var_assign,EmbryoMachine#changeText,string
vendor/BCDice/src/diceBot/EmbryoMachine.rb,37,4,local_var_assign,EmbryoMachine#changeText,string
vendor/BCDice/src/diceBot/EmbryoMachine.rb,38,4,local_var_assign,EmbryoMachine#changeText,string
vendor/BCDice/src/diceBot/EmbryoMachine.rb,39,4,local_var_assign,EmbryoMachine#changeText,string
vendor/BCDice/src/diceBot/EmbryoMachine.rb,40,4,local_var_assign,EmbryoMachine#changeText,string
vendor/BCDice/src/diceBot/EmbryoMachine.rb,41,4,local_var_assign,EmbryoMachine#changeText,string
vendor/BCDice/src/diceBot/EmbryoMachine.rb,44,2,instance_method,EmbryoMachine,dice_command_xRn
vendor/BCDice/src/diceBot/EmbryoMachine.rb,49,2,instance_method,EmbryoMachine,check_nD10
vendor/BCDice/src/diceBot/EmbryoMachine.rb,64,2,instance_method,EmbryoMachine,checkRoll
vendor/BCDice/src/diceBot/EmbryoMachine.rb,65,4,local_var_assign,EmbryoMachine#checkRoll,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,69,4,local_var_assign,EmbryoMachine#checkRoll,string
vendor/BCDice/src/diceBot/EmbryoMachine.rb,70,4,local_var_assign,EmbryoMachine#checkRoll,diff
vendor/BCDice/src/diceBot/EmbryoMachine.rb,71,4,local_var_assign,EmbryoMachine#checkRoll,crit
vendor/BCDice/src/diceBot/EmbryoMachine.rb,72,4,local_var_assign,EmbryoMachine#checkRoll,fumble
vendor/BCDice/src/diceBot/EmbryoMachine.rb,73,4,local_var_assign,EmbryoMachine#checkRoll,mod
vendor/BCDice/src/diceBot/EmbryoMachine.rb,74,4,local_var_assign,EmbryoMachine#checkRoll,total_n
vendor/BCDice/src/diceBot/EmbryoMachine.rb,75,4,local_var_assign,EmbryoMachine#checkRoll,modText
vendor/BCDice/src/diceBot/EmbryoMachine.rb,77,4,local_var_assign,EmbryoMachine#checkRoll,diff
vendor/BCDice/src/diceBot/EmbryoMachine.rb,78,4,local_var_assign,EmbryoMachine#checkRoll,crit
vendor/BCDice/src/diceBot/EmbryoMachine.rb,79,4,local_var_assign,EmbryoMachine#checkRoll,fumble
vendor/BCDice/src/diceBot/EmbryoMachine.rb,80,4,local_var_assign,EmbryoMachine#checkRoll,mod
vendor/BCDice/src/diceBot/EmbryoMachine.rb,82,4,local_var_assign,EmbryoMachine#checkRoll,dice_now
vendor/BCDice/src/diceBot/EmbryoMachine.rb,82,14,local_var_assign,EmbryoMachine#checkRoll,dice_str
vendor/BCDice/src/diceBot/EmbryoMachine.rb,83,4,local_var_assign,EmbryoMachine#checkRoll,dice_loc
vendor/BCDice/src/diceBot/EmbryoMachine.rb,84,4,local_var_assign,EmbryoMachine#checkRoll,dice_arr
vendor/BCDice/src/diceBot/EmbryoMachine.rb,85,4,local_var_assign,EmbryoMachine#checkRoll,big_dice
vendor/BCDice/src/diceBot/EmbryoMachine.rb,86,4,local_var_assign,EmbryoMachine#checkRoll,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,87,4,local_var_assign,EmbryoMachine#checkRoll,total_n
vendor/BCDice/src/diceBot/EmbryoMachine.rb,89,6,local_var_assign,EmbryoMachine#checkRoll,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,91,6,local_var_assign,EmbryoMachine#checkRoll,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,94,6,local_var_assign,EmbryoMachine#checkRoll,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,96,6,local_var_assign,EmbryoMachine#checkRoll,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,100,6,local_var_assign,EmbryoMachine#checkRoll,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,102,6,local_var_assign,EmbryoMachine#checkRoll,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,104,6,local_var_assign,EmbryoMachine#checkRoll,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,106,6,local_var_assign,EmbryoMachine#checkRoll,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,112,2,instance_method,EmbryoMachine,rollDiceCommand
vendor/BCDice/src/diceBot/EmbryoMachine.rb,115,4,local_var_assign,EmbryoMachine#rollDiceCommand,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,116,4,local_var_assign,EmbryoMachine#rollDiceCommand,type
vendor/BCDice/src/diceBot/EmbryoMachine.rb,117,4,local_var_assign,EmbryoMachine#rollDiceCommand,number
vendor/BCDice/src/diceBot/EmbryoMachine.rb,121,6,local_var_assign,EmbryoMachine#rollDiceCommand,type
vendor/BCDice/src/diceBot/EmbryoMachine.rb,122,6,local_var_assign,EmbryoMachine#rollDiceCommand,number
vendor/BCDice/src/diceBot/EmbryoMachine.rb,123,6,local_var_assign,EmbryoMachine#rollDiceCommand,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,125,6,local_var_assign,EmbryoMachine#rollDiceCommand,type
vendor/BCDice/src/diceBot/EmbryoMachine.rb,126,6,local_var_assign,EmbryoMachine#rollDiceCommand,number
vendor/BCDice/src/diceBot/EmbryoMachine.rb,127,6,local_var_assign,EmbryoMachine#rollDiceCommand,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,129,6,local_var_assign,EmbryoMachine#rollDiceCommand,type
vendor/BCDice/src/diceBot/EmbryoMachine.rb,130,6,local_var_assign,EmbryoMachine#rollDiceCommand,number
vendor/BCDice/src/diceBot/EmbryoMachine.rb,131,6,local_var_assign,EmbryoMachine#rollDiceCommand,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,135,6,local_var_assign,EmbryoMachine#rollDiceCommand,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,141,2,instance_method,EmbryoMachine,get_hit_location_table
vendor/BCDice/src/diceBot/EmbryoMachine.rb,142,4,local_var_assign,EmbryoMachine#get_hit_location_table,table
vendor/BCDice/src/diceBot/EmbryoMachine.rb,156,2,instance_method,EmbryoMachine,get_shoot_fumble_table
vendor/BCDice/src/diceBot/EmbryoMachine.rb,157,4,local_var_assign,EmbryoMachine#get_shoot_fumble_table,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,158,4,local_var_assign,EmbryoMachine#get_shoot_fumble_table,table
vendor/BCDice/src/diceBot/EmbryoMachine.rb,179,4,local_var_assign,EmbryoMachine#get_shoot_fumble_table,dc
vendor/BCDice/src/diceBot/EmbryoMachine.rb,180,4,local_var_assign,EmbryoMachine#get_shoot_fumble_table,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,184,2,instance_method,EmbryoMachine,get_melee_fumble_table
vendor/BCDice/src/diceBot/EmbryoMachine.rb,185,4,local_var_assign,EmbryoMachine#get_melee_fumble_table,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,186,4,local_var_assign,EmbryoMachine#get_melee_fumble_table,table
vendor/BCDice/src/diceBot/EmbryoMachine.rb,207,4,local_var_assign,EmbryoMachine#get_melee_fumble_table,dc
vendor/BCDice/src/diceBot/EmbryoMachine.rb,208,4,local_var_assign,EmbryoMachine#get_melee_fumble_table,output
vendor/BCDice/src/diceBot/EmbryoMachine.rb,212,2,instance_method,EmbryoMachine,get_hit_level_table
vendor/BCDice/src/diceBot/EmbryoMachine.rb,213,4,local_var_assign,EmbryoMachine#get_hit_level_table,table
vendor/BCDice/src/diceBot/EndBreaker.rb,3,0,class,,EndBreaker
vendor/BCDice/src/diceBot/EndBreaker.rb,6,2,instance_method,EndBreaker,initialize
vendor/BCDice/src/diceBot/EndBreaker.rb,9,4,instance_var_assign,EndBreaker#initialize,@sendMode
vendor/BCDice/src/diceBot/EndBreaker.rb,10,4,instance_var_assign,EndBreaker#initialize,@d66Type
vendor/BCDice/src/diceBot/EndBreaker.rb,13,2,instance_method,EndBreaker,gameName
vendor/BCDice/src/diceBot/EndBreaker.rb,17,2,instance_method,EndBreaker,gameType
vendor/BCDice/src/diceBot/EndBreaker.rb,21,2,instance_method,EndBreaker,getHelpMessage
vendor/BCDice/src/diceBot/EndBreaker.rb,30,2,instance_method,EndBreaker,rollDiceCommand
vendor/BCDice/src/diceBot/EndBreaker.rb,32,6,local_var_assign,EndBreaker#rollDiceCommand,diceCount
vendor/BCDice/src/diceBot/EndBreaker.rb,36,4,local_var_assign,EndBreaker#rollDiceCommand,tableName
vendor/BCDice/src/diceBot/EndBreaker.rb,37,4,local_var_assign,EndBreaker#rollDiceCommand,text
vendor/BCDice/src/diceBot/EndBreaker.rb,38,4,local_var_assign,EndBreaker#rollDiceCommand,number
vendor/BCDice/src/diceBot/EndBreaker.rb,42,6,local_var_assign,EndBreaker#rollDiceCommand,tableName
vendor/BCDice/src/diceBot/EndBreaker.rb,43,6,local_var_assign,EndBreaker#rollDiceCommand,text
vendor/BCDice/src/diceBot/EndBreaker.rb,43,12,local_var_assign,EndBreaker#rollDiceCommand,number
vendor/BCDice/src/diceBot/EndBreaker.rb,48,4,local_var_assign,EndBreaker#rollDiceCommand,result
vendor/BCDice/src/diceBot/EndBreaker.rb,53,2,instance_method,EndBreaker,checkRoll
vendor/BCDice/src/diceBot/EndBreaker.rb,56,4,local_var_assign,EndBreaker#checkRoll,rollCount
vendor/BCDice/src/diceBot/EndBreaker.rb,58,4,local_var_assign,EndBreaker#checkRoll,result
vendor/BCDice/src/diceBot/EndBreaker.rb,59,4,local_var_assign,EndBreaker#checkRoll,diceFullList
vendor/BCDice/src/diceBot/EndBreaker.rb,62,6,local_var_assign,EndBreaker#checkRoll,_
vendor/BCDice/src/diceBot/EndBreaker.rb,62,9,local_var_assign,EndBreaker#checkRoll,dice_str
vendor/BCDice/src/diceBot/EndBreaker.rb,63,6,local_var_assign,EndBreaker#checkRoll,diceList
vendor/BCDice/src/diceBot/EndBreaker.rb,67,6,local_var_assign,EndBreaker#checkRoll,rollCount
vendor/BCDice/src/diceBot/EndBreaker.rb,69,6,local_var_assign,EndBreaker#checkRoll,result
vendor/BCDice/src/diceBot/EndBreaker.rb,70,6,local_var_assign,EndBreaker#checkRoll,result
vendor/BCDice/src/diceBot/EndBreaker.rb,74,4,local_var_assign,EndBreaker#checkRoll,result
vendor/BCDice/src/diceBot/EndBreaker.rb,83,2,instance_method,EndBreaker,getLifeAndDeathUnknownResult
vendor/BCDice/src/diceBot/EndBreaker.rb,84,4,local_var_assign,EndBreaker#getLifeAndDeathUnknownResult,table
vendor/BCDice/src/diceBot/EtrianOdysseySRS.rb,5,0,class,,EtrianOdysseySRS
vendor/BCDice/src/diceBot/EtrianOdysseySRS.rb,8,2,instance_method,EtrianOdysseySRS,initialize
vendor/BCDice/src/diceBot/EtrianOdysseySRS.rb,11,4,instance_var_assign,EtrianOdysseySRS#initialize,@sendMode
vendor/BCDice/src/diceBot/EtrianOdysseySRS.rb,12,4,instance_var_assign,EtrianOdysseySRS#initialize,@d66Type
vendor/BCDice/src/diceBot/EtrianOdysseySRS.rb,13,4,instance_var_assign,EtrianOdysseySRS#initialize,@sortType
vendor/BCDice/src/diceBot/EtrianOdysseySRS.rb,16,2,instance_method,EtrianOdysseySRS,gameName
vendor/BCDice/src/diceBot/EtrianOdysseySRS.rb,20,2,instance_method,EtrianOdysseySRS,gameType
vendor/BCDice/src/diceBot/EtrianOdysseySRS.rb,24,2,instance_method,EtrianOdysseySRS,getHelpMessage
vendor/BCDice/src/diceBot/EtrianOdysseySRS.rb,41,2,instance_method,EtrianOdysseySRS,changeText
vendor/BCDice/src/diceBot/EtrianOdysseySRS.rb,42,4,local_var_assign,EtrianOdysseySRS#changeText,string
vendor/BCDice/src/diceBot/FilledWith.rb,3,0,class,,FilledWith
vendor/BCDice/src/diceBot/FilledWith.rb,6,2,instance_method,FilledWith,initialize
vendor/BCDice/src/diceBot/FilledWith.rb,8,4,instance_var_assign,FilledWith#initialize,@d66Type
vendor/BCDice/src/diceBot/FilledWith.rb,12,2,instance_method,FilledWith,gameName
vendor/BCDice/src/diceBot/FilledWith.rb,16,2,instance_method,FilledWith,gameType
vendor/BCDice/src/diceBot/FilledWith.rb,20,2,instance_method,FilledWith,getHelpMessage
vendor/BCDice/src/diceBot/FilledWith.rb,53,2,instance_method,FilledWith,rollDiceCommand
vendor/BCDice/src/diceBot/FilledWith.rb,55,4,local_var_assign,FilledWith#rollDiceCommand,result
vendor/BCDice/src/diceBot/FilledWith.rb,58,4,local_var_assign,FilledWith#rollDiceCommand,tableName
vendor/BCDice/src/diceBot/FilledWith.rb,59,4,local_var_assign,FilledWith#rollDiceCommand,text
vendor/BCDice/src/diceBot/FilledWith.rb,60,4,local_var_assign,FilledWith#rollDiceCommand,number
vendor/BCDice/src/diceBot/FilledWith.rb,65,6,local_var_assign,FilledWith#rollDiceCommand,type
vendor/BCDice/src/diceBot/FilledWith.rb,67,8,local_var_assign,FilledWith#rollDiceCommand,tableName
vendor/BCDice/src/diceBot/FilledWith.rb,69,8,local_var_assign,FilledWith#rollDiceCommand,tableName
vendor/BCDice/src/diceBot/FilledWith.rb,71,6,local_var_assign,FilledWith#rollDiceCommand,result
vendor/BCDice/src/diceBot/FilledWith.rb,71,14,local_var_assign,FilledWith#rollDiceCommand,number
vendor/BCDice/src/diceBot/FilledWith.rb,74,6,local_var_assign,FilledWith#rollDiceCommand,tableName
vendor/BCDice/src/diceBot/FilledWith.rb,75,6,local_var_assign,FilledWith#rollDiceCommand,result
vendor/BCDice/src/diceBot/FilledWith.rb,75,14,local_var_assign,FilledWith#rollDiceCommand,number
vendor/BCDice/src/diceBot/FilledWith.rb,78,6,local_var_assign,FilledWith#rollDiceCommand,lv
vendor/BCDice/src/diceBot/FilledWith.rb,79,6,local_var_assign,FilledWith#rollDiceCommand,tableName
vendor/BCDice/src/diceBot/FilledWith.rb,80,6,local_var_assign,FilledWith#rollDiceCommand,result
vendor/BCDice/src/diceBot/FilledWith.rb,80,14,local_var_assign,FilledWith#rollDiceCommand,number
vendor/BCDice/src/diceBot/FilledWith.rb,104,4,local_var_assign,FilledWith#rollDiceCommand,text
vendor/BCDice/src/diceBot/FilledWith.rb,109,2,instance_method,FilledWith,checkRoll
vendor/BCDice/src/diceBot/FilledWith.rb,110,4,local_var_assign,FilledWith#checkRoll,crt
vendor/BCDice/src/diceBot/FilledWith.rb,111,4,local_var_assign,FilledWith#checkRoll,fmb
vendor/BCDice/src/diceBot/FilledWith.rb,114,6,local_var_assign,FilledWith#checkRoll,difficultyText
vendor/BCDice/src/diceBot/FilledWith.rb,115,6,local_var_assign,FilledWith#checkRoll,diceCount
vendor/BCDice/src/diceBot/FilledWith.rb,116,6,local_var_assign,FilledWith#checkRoll,crt
vendor/BCDice/src/diceBot/FilledWith.rb,117,6,local_var_assign,FilledWith#checkRoll,fmb
vendor/BCDice/src/diceBot/FilledWith.rb,119,6,local_var_assign,FilledWith#checkRoll,diceCount
vendor/BCDice/src/diceBot/FilledWith.rb,120,6,local_var_assign,FilledWith#checkRoll,crt
vendor/BCDice/src/diceBot/FilledWith.rb,121,6,local_var_assign,FilledWith#checkRoll,fmb
vendor/BCDice/src/diceBot/FilledWith.rb,122,6,local_var_assign,FilledWith#checkRoll,difficultyText
vendor/BCDice/src/diceBot/FilledWith.rb,128,4,local_var_assign,FilledWith#checkRoll,difficulty
vendor/BCDice/src/diceBot/FilledWith.rb,131,4,local_var_assign,FilledWith#checkRoll,dice
vendor/BCDice/src/diceBot/FilledWith.rb,131,10,local_var_assign,FilledWith#checkRoll,dice_str
vendor/BCDice/src/diceBot/FilledWith.rb,134,4,local_var_assign,FilledWith#checkRoll,command
vendor/BCDice/src/diceBot/FilledWith.rb,135,4,local_var_assign,FilledWith#checkRoll,command
vendor/BCDice/src/diceBot/FilledWith.rb,136,4,local_var_assign,FilledWith#checkRoll,command
vendor/BCDice/src/diceBot/FilledWith.rb,137,4,local_var_assign,FilledWith#checkRoll,command
vendor/BCDice/src/diceBot/FilledWith.rb,140,4,local_var_assign,FilledWith#checkRoll,result
vendor/BCDice/src/diceBot/FilledWith.rb,144,6,local_var_assign,FilledWith#checkRoll,result
vendor/BCDice/src/diceBot/FilledWith.rb,146,6,local_var_assign,FilledWith#checkRoll,result
vendor/BCDice/src/diceBot/FilledWith.rb,150,8,local_var_assign,FilledWith#checkRoll,success
vendor/BCDice/src/diceBot/FilledWith.rb,152,10,local_var_assign,FilledWith#checkRoll,result
vendor/BCDice/src/diceBot/FilledWith.rb,154,10,local_var_assign,FilledWith#checkRoll,result
vendor/BCDice/src/diceBot/FilledWith.rb,162,2,instance_method,FilledWith,getValue
vendor/BCDice/src/diceBot/FilledWith.rb,168,2,instance_method,FilledWith,getAdjustNumber
vendor/BCDice/src/diceBot/FilledWith.rb,169,4,local_var_assign,FilledWith#getAdjustNumber,min
vendor/BCDice/src/diceBot/FilledWith.rb,172,4,local_var_assign,FilledWith#getAdjustNumber,max
vendor/BCDice/src/diceBot/FilledWith.rb,179,2,instance_method,FilledWith,getSpecialResult
vendor/BCDice/src/diceBot/FilledWith.rb,180,4,local_var_assign,FilledWith#getSpecialResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,192,2,instance_method,FilledWith,getCookResult
vendor/BCDice/src/diceBot/FilledWith.rb,193,4,instance_method,FilledWith#getCookResult,cook
vendor/BCDice/src/diceBot/FilledWith.rb,196,8,local_var_assign,FilledWith#getCookResult#cook,table
vendor/BCDice/src/diceBot/FilledWith.rb,205,8,local_var_assign,FilledWith#getCookResult#cook,table
vendor/BCDice/src/diceBot/FilledWith.rb,215,8,local_var_assign,FilledWith#getCookResult#cook,table
vendor/BCDice/src/diceBot/FilledWith.rb,225,8,local_var_assign,FilledWith#getCookResult#cook,table
vendor/BCDice/src/diceBot/FilledWith.rb,235,8,local_var_assign,FilledWith#getCookResult#cook,table
vendor/BCDice/src/diceBot/FilledWith.rb,245,8,local_var_assign,FilledWith#getCookResult#cook,table
vendor/BCDice/src/diceBot/FilledWith.rb,255,8,local_var_assign,FilledWith#getCookResult#cook,table
vendor/BCDice/src/diceBot/FilledWith.rb,265,8,local_var_assign,FilledWith#getCookResult#cook,table
vendor/BCDice/src/diceBot/FilledWith.rb,275,8,local_var_assign,FilledWith#getCookResult#cook,table
vendor/BCDice/src/diceBot/FilledWith.rb,285,6,local_var_assign,FilledWith#getCookResult#cook,result
vendor/BCDice/src/diceBot/FilledWith.rb,285,14,local_var_assign,FilledWith#getCookResult#cook,number
vendor/BCDice/src/diceBot/FilledWith.rb,287,8,local_var_assign,FilledWith#getCookResult#cook,number
vendor/BCDice/src/diceBot/FilledWith.rb,288,8,local_var_assign,FilledWith#getCookResult#cook,result
vendor/BCDice/src/diceBot/FilledWith.rb,290,6,local_var_assign,FilledWith#getCookResult#cook,number
vendor/BCDice/src/diceBot/FilledWith.rb,298,2,instance_method,FilledWith,getLotResult
vendor/BCDice/src/diceBot/FilledWith.rb,300,4,instance_method,FilledWith#getLotResult,normal
vendor/BCDice/src/diceBot/FilledWith.rb,303,8,local_var_assign,FilledWith#getLotResult#normal,table
vendor/BCDice/src/diceBot/FilledWith.rb,313,8,local_var_assign,FilledWith#getLotResult#normal,table
vendor/BCDice/src/diceBot/FilledWith.rb,323,8,local_var_assign,FilledWith#getLotResult#normal,table
vendor/BCDice/src/diceBot/FilledWith.rb,333,8,local_var_assign,FilledWith#getLotResult#normal,table
vendor/BCDice/src/diceBot/FilledWith.rb,343,8,local_var_assign,FilledWith#getLotResult#normal,table
vendor/BCDice/src/diceBot/FilledWith.rb,354,6,local_var_assign,FilledWith#getLotResult#normal,result
vendor/BCDice/src/diceBot/FilledWith.rb,354,14,local_var_assign,FilledWith#getLotResult#normal,number
vendor/BCDice/src/diceBot/FilledWith.rb,356,8,local_var_assign,FilledWith#getLotResult#normal,number
vendor/BCDice/src/diceBot/FilledWith.rb,357,8,local_var_assign,FilledWith#getLotResult#normal,result
vendor/BCDice/src/diceBot/FilledWith.rb,359,6,local_var_assign,FilledWith#getLotResult#normal,number
vendor/BCDice/src/diceBot/FilledWith.rb,364,4,instance_method,FilledWith#getLotResult,premium
vendor/BCDice/src/diceBot/FilledWith.rb,367,8,local_var_assign,FilledWith#getLotResult#premium,table
vendor/BCDice/src/diceBot/FilledWith.rb,377,8,local_var_assign,FilledWith#getLotResult#premium,table
vendor/BCDice/src/diceBot/FilledWith.rb,387,8,local_var_assign,FilledWith#getLotResult#premium,table
vendor/BCDice/src/diceBot/FilledWith.rb,397,8,local_var_assign,FilledWith#getLotResult#premium,table
vendor/BCDice/src/diceBot/FilledWith.rb,407,8,local_var_assign,FilledWith#getLotResult#premium,table
vendor/BCDice/src/diceBot/FilledWith.rb,417,8,local_var_assign,FilledWith#getLotResult#premium,table
vendor/BCDice/src/diceBot/FilledWith.rb,428,6,local_var_assign,FilledWith#getLotResult#premium,result
vendor/BCDice/src/diceBot/FilledWith.rb,428,14,local_var_assign,FilledWith#getLotResult#premium,number
vendor/BCDice/src/diceBot/FilledWith.rb,430,8,local_var_assign,FilledWith#getLotResult#premium,number
vendor/BCDice/src/diceBot/FilledWith.rb,431,8,local_var_assign,FilledWith#getLotResult#premium,result
vendor/BCDice/src/diceBot/FilledWith.rb,433,6,local_var_assign,FilledWith#getLotResult#premium,number
vendor/BCDice/src/diceBot/FilledWith.rb,447,2,instance_method,FilledWith,getTresureResult
vendor/BCDice/src/diceBot/FilledWith.rb,450,4,local_var_assign,FilledWith#getTresureResult,rank
vendor/BCDice/src/diceBot/FilledWith.rb,451,4,local_var_assign,FilledWith#getTresureResult,modify
vendor/BCDice/src/diceBot/FilledWith.rb,453,4,local_var_assign,FilledWith#getTresureResult,tableName
vendor/BCDice/src/diceBot/FilledWith.rb,455,4,local_var_assign,FilledWith#getTresureResult,rank
vendor/BCDice/src/diceBot/FilledWith.rb,456,4,local_var_assign,FilledWith#getTresureResult,rank
vendor/BCDice/src/diceBot/FilledWith.rb,457,4,local_var_assign,FilledWith#getTresureResult,rank
vendor/BCDice/src/diceBot/FilledWith.rb,461,6,local_var_assign,FilledWith#getTresureResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,471,6,local_var_assign,FilledWith#getTresureResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,481,6,local_var_assign,FilledWith#getTresureResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,491,6,local_var_assign,FilledWith#getTresureResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,501,6,local_var_assign,FilledWith#getTresureResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,511,6,local_var_assign,FilledWith#getTresureResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,521,6,local_var_assign,FilledWith#getTresureResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,531,6,local_var_assign,FilledWith#getTresureResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,541,6,local_var_assign,FilledWith#getTresureResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,551,6,local_var_assign,FilledWith#getTresureResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,561,6,local_var_assign,FilledWith#getTresureResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,574,4,local_var_assign,FilledWith#getTresureResult,result
vendor/BCDice/src/diceBot/FilledWith.rb,574,12,local_var_assign,FilledWith#getTresureResult,number
vendor/BCDice/src/diceBot/FilledWith.rb,580,2,instance_method,FilledWith,getTrapResult
vendor/BCDice/src/diceBot/FilledWith.rb,583,4,local_var_assign,FilledWith#getTrapResult,dif
vendor/BCDice/src/diceBot/FilledWith.rb,584,4,local_var_assign,FilledWith#getTrapResult,tableName
vendor/BCDice/src/diceBot/FilledWith.rb,588,6,local_var_assign,FilledWith#getTrapResult,difficultyText
vendor/BCDice/src/diceBot/FilledWith.rb,589,6,local_var_assign,FilledWith#getTrapResult,difficulty
vendor/BCDice/src/diceBot/FilledWith.rb,592,6,local_var_assign,FilledWith#getTrapResult,difficultyText
vendor/BCDice/src/diceBot/FilledWith.rb,593,6,local_var_assign,FilledWith#getTrapResult,difficulty
vendor/BCDice/src/diceBot/FilledWith.rb,596,6,local_var_assign,FilledWith#getTrapResult,difficultyText
vendor/BCDice/src/diceBot/FilledWith.rb,597,6,local_var_assign,FilledWith#getTrapResult,difficulty
vendor/BCDice/src/diceBot/FilledWith.rb,600,6,local_var_assign,FilledWith#getTrapResult,difficultyText
vendor/BCDice/src/diceBot/FilledWith.rb,601,6,local_var_assign,FilledWith#getTrapResult,difficulty
vendor/BCDice/src/diceBot/FilledWith.rb,607,4,local_var_assign,FilledWith#getTrapResult,table
vendor/BCDice/src/diceBot/FilledWith.rb,626,4,local_var_assign,FilledWith#getTrapResult,result
